loan_id,transaction_name,esma_transaction_identifier,reporting_date,closing_date,originator_name,servicer_name,currency,country,origination_year,maturity_date_proxy,original_balance,current_balance,repayment_type,interest_only_flag,current_interest_rate_pct,rate_type,remaining_interest_fixed_period_months,fixed_interest_period_end_in_months,seasoning_months,remaining_term_months,legal_maturity_months,loan_part_count,debtor_count,property_type,province,economic_region_nuts3,construction_year,occupancy,property_usage,employment_status,self_employed_flag,borrower_type,loan_purpose,buy_to_let_flag,nhg_flag,guarantee_type,oltomv_original,cltomv_current,cltimv_current,original_market_value_at_origination,current_original_market_value,indexed_market_value,property_valuation_type,loan_to_income,payment_due_to_income_pct,borrower_annual_income,scheduled_monthly_payment,arrears_bucket,arrears_amount,days_past_due,default_crr_flag,performing_status,foreclosure_flag,forbearance_flag,restructuring_flag,epc_label,epc_issue_year,primary_energy_demand_kwh_m2,construction_deposit_flag,construction_deposit_pct,construction_deposit_amount,interest_payment_frequency,principal_payment_frequency,balance_bucket,cltomv_current_bucket,cltimv_current_bucket,oltomv_original_bucket,loan_to_income_bucket,payment_due_to_income_pct_bucket,construction_year_bucket
GL2026_000039,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2022,2044-07-28,199107.96,192322.88,Annuity,N,2.38,Fixed,22,22,47,223,270,2,1,Apartment,Drenthe,NL131,1970,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,Y,NHG,98.78,94.90,45.40,201567.08,202658.46,423618.68,Indexed/Origination Proxy,1.36,14.84,141413.88,1748.82,Performing,0.00,0,N,Non-defaulted,N,N,N,A++,2024,31,N,0.00,0.00,Monthly,Monthly,200k-250k,90-100,40-50,90-100,1.0-1.5,10-15,1970-1980
GL2026_000040,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2048-02-28,206617.23,179914.17,Annuity,N,3.06,Fixed,186,186,41,266,307,3,2,Apartment,Noord-Holland,NL321,2023,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,62.72,52.57,50.65,329427.98,342237.34,355210.60,Indexed/Origination Proxy,4.36,19.38,41264.72,666.43,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2025,88,N,0.00,0.00,Monthly,Monthly,200k-250k,50-60,50-60,30-40,4.0-4.5,15-20,2023-2024
GL2026_000041,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2046-01-28,759339.17,644583.75,Annuity,N,3.90,Fixed,71,71,28,241,269,2,2,House,Noord-Holland,NL321,2024,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,85.82,74.76,37.52,884804.44,862204.05,1717973.75,Indexed/Origination Proxy,0.07,7.97,9208339.29,61158.72,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2025,155,N,0.00,0.00,Monthly,Monthly,800k-850k,30-40,70-80,50-60,<0.5,5-10,2024-2025
GL2026_000042,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2046-12-28,428660.14,392914.02,Annuity,N,3.42,Fixed,93,93,46,240,286,1,2,House,Noord-Holland,NL321,2016,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,Y,NHG,92.95,68.29,37.13,461172.82,575360.99,1058211.74,Indexed/Origination Proxy,4.19,5.67,93774.23,443.08,Performing,0.00,0,N,Non-defaulted,N,N,N,A+++,2025,12,N,0.00,0.00,Monthly,Monthly,500k-550k,30-40,60-70,50-60,4.0-4.5,5-10,2015-2020
GL2026_000043,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2025,2048-01-28,447678.38,424392.22,Annuity,N,3.20,Fixed,81,81,23,265,288,2,2,House,Groningen,NL114,1994,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,95.72,83.30,68.77,467695.76,509474.45,617118.25,Indexed/Origination Proxy,3.60,14.17,117886.73,1392.05,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2025,118,N,0.00,0.00,Monthly,Monthly,500k-550k,80-90,60-70,50-60,3.5-4.0,10-15,1990-2000
GL2026_000044,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2015,2050-11-28,215239.76,188873.91,Annuity,N,2.98,Fixed,111,111,137,299,360,2,2,Apartment,Zuid-Holland,NL365,1995,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,Y,NHG,81.05,81.73,51.80,265564.17,231094.96,364621.45,Indexed/Origination Proxy,4.37,16.79,43220.57,604.73,Performing,0.00,0,N,Non-defaulted,N,N,N,A+++,2021,28,N,0.00,0.00,Monthly,Monthly,200k-250k,50-60,50-60,80-90,4.0-4.5,15-20,1990-2000
GL2026_000045,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2021,2046-03-28,410276.33,364779.89,Annuity,N,1.47,Fixed,106,106,71,243,314,1,2,Apartment,Zuid-Holland,NL365,1951,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,89.39,87.00,43.21,458973.41,419287.23,844202.48,Indexed/Origination Proxy,2.94,16.25,124074.79,1680.18,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2024,100,N,0.00,0.00,Monthly,Monthly,450k-500k,80-90,40-50,80-90,2.5-3.0,15-20,1950-1960
GL2026_000046,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2046-09-28,379255.75,316883.92,Annuity,N,4.39,Fixed,95,95,33,249,282,1,2,House,Drenthe,NL132,2024,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,73.74,63.99,4.22,514314.82,495208.50,7509097.63,Indexed/Origination Proxy,1.24,10.31,255551.55,2195.61,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2024,141,N,0.00,0.00,Monthly,Monthly,400k-450k,<10,60-70,70-80,1.0-1.5,10-15,2024-2025
GL2026_000047,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2048-07-28,300160.04,255889.97,Annuity,N,4.37,Fixed,38,38,26,271,297,1,2,House,Noord-Holland,NL321,1994,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,83.75,76.85,29.30,358400.05,332973.29,873344.61,Indexed/Origination Proxy,2.64,6.40,96928.02,516.95,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2024,60,N,0.00,0.00,Monthly,Monthly,300k-350k,20-30,70-80,60-70,2.5-3.0,5-10,1990-2000
GL2026_000048,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2045-06-28,275777.57,270222.94,InterestOnly,Y,4.38,Fixed,58,58,21,234,255,2,2,House,Utrecht,NL350,2002,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,106.00,77.13,73.66,260167.52,350347.39,366851.67,Indexed/Origination Proxy,4.28,7.58,63136.20,398.81,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2024,95,N,0.00,0.00,Monthly,Monthly,300k-350k,70-80,70-80,<10,4.0-4.5,5-10,2000-2005
GL2026_000049,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2015,2045-06-28,368084.80,354446.82,Annuity,N,3.26,Fixed,96,96,131,234,360,2,2,House,Zuid-Holland,NL361,2003,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,91.84,79.33,62.94,400789.20,446800.48,563150.33,Indexed/Origination Proxy,3.90,25.02,90883.80,1894.93,Performing,0.00,0,N,Non-defaulted,N,N,N,A+++,2026,8,N,0.00,0.00,Monthly,Monthly,450k-500k,60-70,70-80,50-60,3.5-4.0,25-30,2000-2005
GL2026_000050,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2044-02-28,828311.72,729218.51,Annuity,N,3.88,Fixed,112,112,26,218,244,1,2,House,Zuid-Holland,NL361,1925,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,106.00,93.71,63.96,781426.15,778165.09,1140116.49,Indexed/Origination Proxy,5.47,18.48,133312.34,2053.01,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2023,66,N,0.00,0.00,Monthly,Monthly,900k-950k,90-100,60-70,30-40,5.0-5.5,15-20,1920-1930
GL2026_000051,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2048-12-28,359329.44,355293.99,InterestOnly,Y,3.88,Fixed,71,71,36,264,300,2,2,House,Overijssel,NL213,2013,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,67.65,34.86,28.42,531159.56,1019202.50,1250154.79,Indexed/Origination Proxy,4.41,14.37,80565.53,964.77,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2024,78,N,0.00,0.00,Monthly,Monthly,450k-500k,20-30,30-40,60-70,4.0-4.5,10-15,2010-2015
GL2026_000052,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2022,2048-03-28,235577.58,224421.38,InterestOnly,Y,2.07,Fixed,186,186,55,267,322,2,2,Apartment,Noord-Holland,NL328,1982,OwnerOccupied,OwnerOccupied,Other,N,Consumer,Purchase/Refinance,N,N,None,73.26,65.52,38.87,321563.72,342523.47,577363.98,Indexed/Origination Proxy,5.22,10.85,42992.60,388.72,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2023,157,N,0.00,0.00,Monthly,Monthly,250k-300k,60-70,30-40,50-60,5.0-5.5,10-15,1980-1990
GL2026_000053,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2020,2047-10-28,460568.71,404877.18,Annuity,N,1.64,Fixed,103,103,83,262,345,1,1,House,Zuid-Holland,NL365,1998,OwnerOccupied,OwnerOccupied,SelfEmployed,Y,Consumer,Purchase/Refinance,N,N,None,69.06,61.03,23.37,666910.96,663406.82,1732465.47,Indexed/Origination Proxy,1.73,28.57,234033.05,5571.94,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2023,119,N,0.00,0.00,Monthly,Monthly,500k-550k,20-30,60-70,60-70,1.5-2.0,25-30,1990-2000
GL2026_000054,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2047-07-28,177435.32,171593.17,Annuity,N,2.76,Fixed,170,170,39,259,298,2,1,House,Utrecht,NL350,1987,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,77.26,50.53,14.35,229660.01,339586.72,1195771.22,Indexed/Origination Proxy,4.73,24.09,36277.63,728.27,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2026,138,N,0.00,0.00,Monthly,Monthly,200k-250k,50-60,10-20,70-80,4.5-5.0,20-25,1980-1990
GL2026_000055,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2047-03-28,374775.19,353095.25,InterestOnly,Y,3.80,Fixed,120,120,41,255,296,1,2,House,Noord-Brabant,NL416,2001,OwnerOccupied,OwnerOccupied,Other,N,Consumer,Purchase/Refinance,N,N,None,61.78,51.45,27.59,606628.67,686288.14,1279794.31,Indexed/Origination Proxy,3.18,13.01,111036.24,1203.82,Performing,0.00,0,N,Non-defaulted,N,N,N,A++,2024,42,N,0.00,0.00,Monthly,Monthly,450k-500k,50-60,20-30,30-40,3.0-3.5,10-15,2000-2005
GL2026_000056,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2019,2046-04-28,395007.44,376615.13,Annuity,N,3.30,Fixed,96,96,95,244,339,2,2,House,Utrecht,NL350,1985,OwnerOccupied,OwnerOccupied,Other,N,Consumer,Purchase/Refinance,N,N,None,51.79,50.33,49.96,762709.87,748291.54,753833.33,Indexed/Origination Proxy,4.67,13.20,80645.64,887.10,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2022,138,N,0.00,0.00,Monthly,Monthly,450k-500k,50-60,40-50,50-60,4.5-5.0,10-15,1980-1990
GL2026_000057,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2014,2047-07-28,139995.49,124640.58,Annuity,N,2.53,Fixed,84,84,141,259,360,2,1,House,Gelderland,NL221,1990,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,54.23,41.19,32.25,258151.37,302599.13,386482.42,Indexed/Origination Proxy,1.16,9.39,107448.78,840.79,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2026,61,N,0.00,0.00,Monthly,Monthly,150k-200k,40-50,30-40,50-60,1.0-1.5,5-10,1990-2000
GL2026_000058,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2047-01-28,294096.20,275500.54,Annuity,N,3.23,Fixed,48,48,38,253,291,2,2,Apartment,Noord-Holland,NL321,1958,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,73.68,53.44,44.88,399153.37,515532.45,613860.38,Indexed/Origination Proxy,1.48,21.21,186149.01,3290.18,Performing,0.00,0,N,Non-defaulted,N,N,N,A++++,2025,-97,N,0.00,0.00,Monthly,Monthly,350k-400k,40-50,50-60,70-80,1.0-1.5,20-25,1950-1960
GL2026_000059,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2025,2050-01-28,437870.81,413034.79,InterestOnly,Y,3.64,Fixed,180,180,17,289,306,3,2,House,Zuid-Holland,NL365,2024,OwnerOccupied,OwnerOccupied,SelfEmployed,Y,Consumer,Purchase/Refinance,N,N,None,81.56,54.31,33.36,536869.56,760513.33,1238113.88,Indexed/Origination Proxy,1.53,20.02,269957.38,4503.79,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2026,89,N,0.00,0.00,Monthly,Monthly,500k-550k,30-40,50-60,80-90,1.5-2.0,20-25,2024-2025
GL2026_000060,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2022,2051-12-28,316154.19,270321.03,Annuity,N,2.19,Fixed,192,192,51,300,351,2,1,House,Zuid-Holland,NL363,1960,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,99.28,68.90,58.09,318447.01,392338.21,465348.65,Indexed/Origination Proxy,2.60,12.72,103969.63,1102.08,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2026,71,N,0.00,0.00,Monthly,Monthly,300k-350k,50-60,60-70,90-100,2.5-3.0,10-15,1960-1970
GL2026_000061,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2047-09-28,251952.68,246092.84,Annuity,N,3.70,Fixed,157,157,21,261,282,1,2,Apartment,Noord-Brabant,NL411,2007,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,77.85,46.03,30.17,323638.64,534635.76,815687.24,Indexed/Origination Proxy,4.33,15.71,56834.37,744.06,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2024,53,N,0.00,0.00,Monthly,Monthly,300k-350k,40-50,30-40,70-80,4.0-4.5,15-20,2005-2010
GL2026_000062,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2025,2047-10-28,845732.48,751784.65,Annuity,N,2.97,Fixed,30,30,10,262,274,1,1,House,Noord-Holland,NL328,1986,OwnerOccupied,OwnerOccupied,Other,N,Consumer,Purchase/Refinance,N,N,None,80.11,72.80,46.36,1055713.99,1032671.22,1621623.49,Indexed/Origination Proxy,4.93,4.12,152491.82,523.56,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2025,121,N,0.00,0.00,Monthly,Monthly,950k-1m,70-80,40-50,80-90,4.5-5.0,<5,1980-1990
GL2026_000063,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2047-09-28,273393.04,267737.67,Annuity,N,4.10,Fixed,145,145,29,261,290,1,2,Apartment,Noord-Holland,NL32A,1970,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,106.00,98.63,25.92,257917.96,271456.63,1032938.54,Indexed/Origination Proxy,4.67,20.04,57331.41,957.43,Performing,0.00,0,N,Non-defaulted,N,N,N,A+++,2024,9,N,0.00,0.00,Monthly,Monthly,300k-350k,90-100,20-30,50-60,4.5-5.0,20-25,1970-1980
GL2026_000064,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2014,2049-05-28,236807.64,213487.84,Annuity,N,1.76,Fixed,155,155,152,281,360,3,2,House,Noord-Holland,NL32B,2017,OwnerOccupied,OwnerOccupied,SelfEmployed,Y,Consumer,Purchase/Refinance,N,Y,NHG,97.28,83.19,14.87,243428.91,256626.81,1435694.96,Indexed/Origination Proxy,4.11,15.33,51943.51,663.58,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2023,83,N,0.00,0.00,Monthly,Monthly,250k-300k,10-20,30-40,30-40,4.0-4.5,15-20,2015-2020
GL2026_000065,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2049-06-28,462545.78,416912.95,Annuity,N,3.51,Fixed,119,119,37,282,319,2,2,House,Zuid-Holland,NL362,2020,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,63.42,60.97,49.28,729337.40,683800.15,846008.42,Indexed/Origination Proxy,4.14,3.32,100703.61,278.61,Performing,0.00,0,N,Non-defaulted,N,N,N,A+++,2023,29,N,0.00,0.00,Monthly,Monthly,500k-550k,60-70,40-50,60-70,4.0-4.5,<5,2020-2021
GL2026_000066,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2022,2048-07-28,477583.00,423438.15,Annuity,N,3.11,Fixed,185,185,47,271,318,2,1,Apartment,Flevoland,NL230,1998,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,35.43,23.11,20.85,1347962.18,1832272.39,2030878.42,Indexed/Origination Proxy,4.69,27.14,90285.32,2041.95,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2023,85,N,0.00,0.00,Monthly,Monthly,500k-550k,20-30,20-30,30-40,4.5-5.0,25-30,1990-2000
GL2026_000067,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2050-06-28,376314.91,376269.01,InterestOnly,Y,3.78,Fixed,186,186,42,294,336,1,2,House,Noord-Holland,NL32A,1994,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,79.87,72.47,21.81,471159.27,519206.58,1725213.25,Indexed/Origination Proxy,2.62,11.09,143614.13,1327.23,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2025,126,N,0.00,0.00,Monthly,Monthly,450k-500k,20-30,70-80,50-60,2.5-3.0,10-15,1990-2000
GL2026_000068,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2015,2043-01-28,128303.66,107611.06,Annuity,N,3.69,Fixed,78,78,135,205,340,2,2,Apartment,Noord-Holland,NL325,1988,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,72.52,62.25,58.42,176921.76,172869.17,184202.43,Indexed/Origination Proxy,4.70,14.98,22895.97,285.82,Performing,0.00,0,N,Non-defaulted,N,N,N,A+++,2025,24,N,0.00,0.00,Monthly,Monthly,100k-150k,50-60,60-70,70-80,4.5-5.0,10-15,1980-1990
GL2026_000069,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2022,2028-10-28,390192.96,346321.93,Annuity,N,2.03,Fixed,12,12,44,34,78,1,2,House,Zuid-Holland,NL361,2024,OwnerOccupied,OwnerOccupied,SelfEmployed,Y,Consumer,Purchase/Refinance,N,Y,NHG,95.09,68.12,26.57,410340.69,508399.78,1303432.18,Indexed/Origination Proxy,4.83,21.29,71702.26,1272.12,Performing,0.00,0,N,Non-defaulted,N,N,N,A++,2022,42,N,0.00,0.00,Monthly,Monthly,400k-450k,20-30,30-40,40-50,4.5-5.0,20-25,2024-2025
GL2026_000070,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2050-10-28,205825.17,174835.12,Annuity,N,4.59,Fixed,103,103,27,298,325,3,2,House,Noord-Holland,NL321,2007,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,105.84,79.00,29.36,194468.23,221310.28,595487.47,Indexed/Origination Proxy,5.38,4.49,32497.23,121.59,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2024,144,N,0.00,0.00,Monthly,Monthly,200k-250k,20-30,70-80,20-30,5.0-5.5,<5,2005-2010
GL2026_000071,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2021,2048-08-28,421485.97,399835.20,Annuity,N,1.60,Fixed,28,28,69,272,341,2,1,House,Zuid-Holland,NL362,2006,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,106.00,91.99,58.08,397628.27,434650.72,688421.49,Indexed/Origination Proxy,2.83,8.59,141284.52,1011.36,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2022,124,N,0.00,0.00,Monthly,Monthly,500k-550k,90-100,50-60,30-40,2.5-3.0,5-10,2005-2010
GL2026_000072,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2048-08-28,312574.36,261618.79,Annuity,N,4.28,Fixed,99,99,45,272,317,1,1,House,Noord-Holland,NL323,2025,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,67.08,41.05,38.25,465972.51,637317.39,683970.69,Indexed/Origination Proxy,2.73,17.51,95831.06,1398.33,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2023,96,N,0.00,0.00,Monthly,Monthly,300k-350k,30-40,40-50,60-70,2.5-3.0,15-20,2025-2026
GL2026_000073,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2022,2041-05-28,443792.08,377659.63,Annuity,N,2.17,Fixed,60,60,59,185,244,2,2,House,Noord-Holland,NL328,1960,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,89.75,46.48,26.09,494475.86,812520.72,1447526.37,Indexed/Origination Proxy,4.06,12.94,93019.61,1003.06,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2021,72,N,0.00,0.00,Monthly,Monthly,450k-500k,40-50,20-30,80-90,4.0-4.5,10-15,1960-1970
GL2026_000074,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2015,2050-03-28,450299.44,378788.04,Annuity,N,1.89,Fixed,106,106,133,291,360,3,2,House,Flevoland,NL230,1994,OwnerOccupied,OwnerOccupied,Other,N,Consumer,Purchase/Refinance,N,N,None,80.96,68.31,13.37,556199.90,554513.31,2833119.22,Indexed/Origination Proxy,3.98,2.48,95172.87,196.69,Performing,0.00,0,N,Non-defaulted,N,N,N,A+++,2024,30,N,0.00,0.00,Monthly,Monthly,450k-500k,60-70,10-20,40-50,3.5-4.0,<5,1990-2000
GL2026_000075,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2021,2047-06-28,408950.96,380509.09,InterestOnly,Y,1.41,Fixed,100,100,62,258,320,2,2,House,Noord-Holland,NL328,2018,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,81.33,69.90,33.82,502829.17,544362.07,1125100.80,Indexed/Origination Proxy,4.91,13.09,77496.76,845.36,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2023,124,N,0.00,0.00,Monthly,Monthly,450k-500k,60-70,30-40,40-50,4.5-5.0,10-15,2015-2020
GL2026_000076,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2025,2050-01-28,381646.44,365889.34,Annuity,N,4.01,Fixed,117,117,8,289,301,2,2,Apartment,Noord-Holland,NL323,1990,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,Y,NHG,91.99,86.38,12.99,414878.18,423581.08,2816700.08,Indexed/Origination Proxy,1.18,25.93,310075.71,6700.22,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2024,159,N,0.00,0.00,Monthly,Monthly,450k-500k,10-20,50-60,90-100,1.0-1.5,25-30,1990-2000
GL2026_000077,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2048-01-28,269852.00,241494.91,Annuity,N,3.27,Fixed,182,182,37,265,302,1,2,House,Gelderland,NL224,2005,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,84.64,82.09,45.05,318823.25,294183.10,536059.73,Indexed/Origination Proxy,4.56,10.34,52959.41,456.33,Performing,0.00,0,N,Non-defaulted,N,N,N,A++++,2023,-67,N,0.00,0.00,Monthly,Monthly,300k-350k,80-90,40-50,70-80,4.5-5.0,10-15,2005-2010
